Year,Month,Day,Hour,Minute,Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Pressure,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Snow Depth,Precipitable Water,Aerosol Optical Depth,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
1986,5,23,19,0,28.9,21.1,63,100600,140.0,6.2,1.0,1.0,62.0,131.0,44.0,6600.0,7800.0,5500.0,800.0,0.0,320.0,0.137,999.0,999.0,99.0
1986,5,23,20,0,27.2,21.7,72,100700,130.0,4.1,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,329.0,0.137,999.0,999.0,99.0
1986,5,23,21,0,26.1,22.2,79,100800,120.0,4.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.137,999.0,999.0,99.0
1986,5,23,22,0,25.6,22.2,82,100900,150.0,3.6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.137,999.0,999.0,99.0
1986,5,23,23,0,25.6,22.8,85,100900,140.0,3.6,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.137,999.0,999.0,99.0
1986,5,23,24,0,25.6,22.8,85,101000,170.0,3.1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.137,999.0,999.0,99.0
1986,5,24,1,0,25.6,22.8,85,100900,180.0,2.1,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.137,999.0,999.0,99.0
1986,5,24,2,0,25.6,22.8,85,101000,180.0,3.1,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.137,999.0,999.0,99.0
1986,5,24,3,0,25.0,22.2,85,101000,150.0,2.6,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.137,999.0,999.0,99.0
1986,5,24,4,0,24.4,22.8,91,101000,130.0,3.1,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.137,999.0,999.0,99.0
1986,5,24,5,0,24.4,22.8,91,101000,120.0,2.6,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.137,999.0,999.0,99.0
1986,5,24,6,0,25.0,22.8,88,101000,130.0,2.6,9.0,8.0,21.0,1.0,21.0,2300.0,0.0,2300.0,680.0,0.0,359.0,0.181,999.0,999.0,99.0
1986,5,24,7,0,26.7,23.3,82,101000,160.0,4.6,9.0,8.0,70.0,29.0,64.0,7700.0,2400.0,7200.0,1690.0,0.0,370.0,0.181,999.0,999.0,99.0
1986,5,24,8,0,27.2,22.8,77,101100,180.0,3.1,9.0,9.0,129.0,44.0,110.0,14200.0,4200.0,12400.0,3400.0,0.0,359.0,0.181,999.0,999.0,99.0
1986,5,24,9,0,28.3,22.8,72,101100,150.0,4.1,8.0,8.0,316.0,175.0,208.0,35200.0,18500.0,23700.0,5710.0,0.0,350.0,0.181,999.0,999.0,99.0
1986,5,24,10,0,29.4,22.2,65,101100,180.0,4.1,7.0,7.0,483.0,320.0,234.0,52600.0,33400.0,26600.0,7830.0,0.0,340.0,0.181,999.0,999.0,99.0
1986,5,24,11,0,30.6,21.7,59,101100,160.0,5.2,8.0,8.0,503.0,163.0,357.0,56000.0,17500.0,40300.0,16810.0,0.0,329.0,0.181,999.0,999.0,99.0
1986,5,24,12,0,31.7,21.7,55,101100,160.0,5.2,8.0,8.0,424.0,105.0,322.0,47800.0,11300.0,36900.0,22250.0,0.0,329.0,0.181,999.0,999.0,99.0
1986,5,24,13,0,32.8,21.7,52,101100,190.0,5.2,7.0,6.0,853.0,610.0,252.0,91400.0,62300.0,29900.0,26740.0,0.0,329.0,0.181,999.0,999.0,99.0
1986,5,24,14,0,32.2,20.6,50,101000,140.0,5.7,7.0,6.0,952.0,698.0,292.0,100500.0,70600.0,33600.0,20510.0,0.0,309.0,0.181,999.0,999.0,99.0
1986,5,24,15,0,32.8,20.6,49,101000,150.0,4.1,7.0,6.0,712.0,478.0,302.0,76600.0,50000.0,33800.0,13300.0,0.0,309.0,0.181,999.0,999.0,99.0
1986,5,24,16,0,32.8,20.6,49,100900,170.0,5.2,6.0,6.0,583.0,462.0,251.0,62400.0,48000.0,27800.0,7330.0,0.0,309.0,0.181,999.0,999.0,99.0
1986,5,24,17,0,32.2,20.6,50,100800,140.0,7.2,5.0,5.0,334.0,259.0,193.0,36300.0,27300.0,21400.0,4410.0,0.0,309.0,0.181,999.0,999.0,99.0
1986,5,24,18,0,31.1,21.7,57,100800,150.0,5.2,3.0,3.0,197.0,271.0,103.0,21400.0,25800.0,12400.0,2000.0,0.0,329.0,0.181,999.0,999.0,99.0
1986,5,24,19,0,29.4,21.7,63,100900,180.0,5.7,7.0,2.0,61.0,99.0,48.0,6500.0,6000.0,5700.0,890.0,0.0,329.0,0.181,999.0,999.0,99.0
1986,5,24,20,0,28.3,21.7,67,101000,190.0,3.1,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,329.0,0.181,999.0,999.0,99.0
1986,5,24,21,0,26.7,22.2,77,101200,100.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.181,999.0,999.0,99.0
1986,5,24,22,0,22.8,17.8,74,101400,60.0,6.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.181,999.0,999.0,99.0
1986,5,24,23,0,21.7,17.2,76,101300,70.0,8.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.181,999.0,999.0,99.0
1986,5,24,24,0,22.2,17.8,76,101100,60.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.181,999.0,999.0,99.0
1986,5,25,1,0,22.8,17.8,74,101000,190.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.181,999.0,999.0,99.0
1986,5,25,2,0,21.7,18.3,81,101100,320.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.181,999.0,999.0,99.0
1986,5,25,3,0,20.6,18.3,87,101100,330.0,1.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.181,999.0,999.0,99.0
1986,5,25,4,0,20.6,17.8,84,101100,60.0,2.6,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.181,999.0,999.0,99.0
1986,5,25,5,0,20.6,18.3,87,101100,20.0,2.1,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.181,999.0,999.0,99.0
1986,5,25,6,0,21.1,18.3,84,101100,70.0,2.1,10.0,10.0,4.0,1.0,4.0,500.0,0.0,500.0,160.0,0.0,270.0,0.087,999.0,999.0,99.0
1986,5,25,7,0,21.1,18.3,84,101200,20.0,1.5,10.0,10.0,79.0,2.0,79.0,8900.0,100.0,8900.0,2730.0,0.0,270.0,0.087,999.0,999.0,99.0
1986,5,25,8,0,22.8,19.4,82,101200,310.0,3.1,10.0,10.0,158.0,7.0,155.0,18000.0,500.0,17700.0,6090.0,0.0,300.0,0.087,999.0,999.0,99.0
1986,5,25,9,0,25.0,19.4,71,101200,40.0,2.1,8.0,6.0,411.0,282.0,236.0,44500.0,30100.0,25900.0,5910.0,0.0,290.0,0.087,999.0,999.0,99.0
1986,5,25,10,0,27.8,21.7,69,101200,270.0,3.6,9.0,7.0,492.0,252.0,296.0,54100.0,27300.0,32800.0,9730.0,0.0,329.0,0.087,999.0,999.0,99.0
1986,5,25,11,0,28.9,22.2,67,101000,170.0,3.6,8.0,7.0,725.0,471.0,302.0,78700.0,49300.0,34400.0,16080.0,0.0,340.0,0.087,999.0,999.0,99.0
1986,5,25,12,0,30.0,21.7,61,101000,190.0,5.2,10.0,9.0,524.0,129.0,398.0,58300.0,13800.0,44900.0,27620.0,0.0,329.0,0.087,999.0,999.0,99.0
1986,5,25,13,0,31.1,21.7,57,101000,170.0,4.6,9.0,8.0,479.0,45.0,435.0,53000.0,4600.0,48500.0,30480.0,0.0,329.0,0.087,999.0,999.0,99.0
1986,5,25,14,0,25.6,19.4,69,100900,150.0,4.1,10.0,9.0,428.0,174.0,263.0,48800.0,19000.0,30700.0,16460.0,0.0,290.0,0.087,999.0,999.0,99.0
1986,5,25,15,0,23.3,20.0,82,100900,30.0,4.6,10.0,10.0,301.0,159.0,164.0,34900.0,17400.0,20000.0,6390.0,0.0,300.0,0.087,999.0,999.0,99.0
1986,5,25,16,0,22.8,21.1,90,101000,290.0,1.5,10.0,10.0,187.0,6.0,183.0,22500.0,500.0,22200.0,8920.0,0.0,320.0,0.087,999.0,999.0,99.0
1986,5,25,17,0,23.3,20.6,85,100900,170.0,3.1,10.0,10.0,124.0,6.0,120.0,14800.0,400.0,14500.0,5610.0,0.0,309.0,0.087,999.0,999.0,99.0
1986,5,25,18,0,22.8,21.1,90,101000,0.0,0.0,10.0,10.0,127.0,7.0,124.0,14300.0,500.0,14100.0,4670.0,0.0,320.0,0.087,999.0,999.0,99.0
1986,5,25,19,0,22.8,20.6,87,100900,0.0,0.0,10.0,9.0,53.0,27.0,49.0,5800.0,2000.0,5500.0,1190.0,0.0,309.0,0.087,999.0,999.0,99.0
1986,5,25,20,0,22.8,20.6,87,100900,360.0,2.6,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,309.0,0.087,999.0,999.0,99.0
1986,5,25,21,0,22.2,20.6,90,101000,350.0,3.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.087,999.0,999.0,99.0
1986,5,25,22,0,22.2,20.0,87,101000,310.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.087,999.0,999.0,99.0
1986,5,25,23,0,22.2,20.6,90,101000,340.0,3.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.087,999.0,999.0,99.0
1986,5,25,24,0,21.7,20.0,90,101000,230.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.087,999.0,999.0,99.0
1986,5,26,1,0,21.1,20.0,93,101000,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.087,999.0,999.0,99.0
1986,5,26,2,0,20.6,19.4,93,101000,320.0,2.6,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.087,999.0,999.0,99.0
1986,5,26,3,0,20.6,18.9,90,100900,260.0,2.1,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.087,999.0,999.0,99.0
1986,5,26,4,0,20.0,18.9,93,100900,330.0,2.1,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.087,999.0,999.0,99.0
1986,5,26,5,0,20.0,18.9,93,100800,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.087,999.0,999.0,99.0
1986,5,26,6,0,20.0,18.3,90,100900,340.0,2.6,3.0,2.0,22.0,49.0,16.0,2100.0,1600.0,2000.0,270.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,26,7,0,20.6,18.9,90,100900,10.0,3.1,9.0,7.0,93.0,76.0,77.0,10300.0,6200.0,8900.0,1670.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,26,8,0,21.7,20.0,90,100900,350.0,2.6,8.0,7.0,227.0,190.0,146.0,24500.0,19100.0,16300.0,3030.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,26,9,0,23.9,20.6,82,101000,50.0,2.1,10.0,8.0,325.0,126.0,247.0,35800.0,13300.0,27600.0,6790.0,0.0,309.0,0.093,999.0,999.0,99.0
1986,5,26,10,0,25.0,20.6,76,100900,360.0,3.6,10.0,9.0,495.0,138.0,387.0,54000.0,14600.0,42600.0,13300.0,0.0,309.0,0.093,999.0,999.0,99.0
1986,5,26,11,0,26.1,20.0,69,100900,90.0,3.1,10.0,9.0,612.0,349.0,299.0,66600.0,36500.0,33700.0,15950.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,26,12,0,27.2,20.0,65,100900,60.0,1.5,10.0,8.0,450.0,54.0,397.0,49800.0,5500.0,44400.0,24840.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,26,13,0,27.8,19.4,61,100800,360.0,2.1,10.0,9.0,556.0,152.0,405.0,61900.0,16300.0,45800.0,33810.0,0.0,290.0,0.093,999.0,999.0,99.0
1986,5,26,14,0,27.2,19.4,63,100800,340.0,3.1,10.0,9.0,552.0,193.0,369.0,61400.0,21000.0,41400.0,23670.0,0.0,290.0,0.093,999.0,999.0,99.0
1986,5,26,15,0,26.7,19.4,65,100700,350.0,3.1,10.0,10.0,335.0,6.0,330.0,39600.0,500.0,39100.0,14920.0,0.0,290.0,0.093,999.0,999.0,99.0
1986,5,26,16,0,26.7,20.0,67,100700,20.0,3.1,10.0,10.0,274.0,9.0,267.0,32000.0,800.0,31400.0,11980.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,26,17,0,26.1,19.4,67,100600,20.0,3.1,10.0,10.0,208.0,16.0,199.0,23900.0,1300.0,23200.0,8350.0,0.0,290.0,0.093,999.0,999.0,99.0
1986,5,26,18,0,26.1,20.0,69,100700,80.0,2.6,9.0,9.0,138.0,58.0,118.0,15200.0,5400.0,13300.0,3320.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,26,19,0,25.0,21.1,79,100700,30.0,2.1,10.0,10.0,21.0,2.0,20.0,2400.0,0.0,2400.0,800.0,0.0,320.0,0.093,999.0,999.0,99.0
1986,5,26,20,0,23.9,20.6,82,100700,40.0,2.1,10.0,10.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,309.0,0.093,999.0,999.0,99.0
1986,5,26,21,0,23.3,20.6,85,100700,80.0,2.6,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.093,999.0,999.0,99.0
1986,5,26,22,0,22.8,20.6,87,100800,10.0,1.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.093,999.0,999.0,99.0
1986,5,26,23,0,21.7,20.0,90,100700,20.0,1.5,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,26,24,0,22.2,20.6,90,100700,60.0,1.5,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.093,999.0,999.0,99.0
1986,5,27,1,0,22.2,20.0,87,100700,70.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,27,2,0,21.7,20.0,90,100700,10.0,1.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,27,3,0,21.7,20.0,90,100700,50.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,27,4,0,21.7,20.0,90,100700,50.0,2.6,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,27,5,0,21.7,20.0,90,100700,30.0,2.1,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.093,999.0,999.0,99.0
1986,5,27,6,0,21.7,20.0,90,100700,0.0,0.0,10.0,10.0,9.0,1.0,9.0,1100.0,0.0,1100.0,340.0,0.0,300.0,0.078,999.0,999.0,99.0
1986,5,27,7,0,21.7,20.0,90,100800,350.0,2.1,10.0,9.0,75.0,20.0,70.0,8200.0,1700.0,7800.0,1830.0,0.0,300.0,0.078,999.0,999.0,99.0
1986,5,27,8,0,22.2,20.6,90,100900,260.0,5.7,10.0,10.0,92.0,9.0,88.0,10900.0,600.0,10700.0,3920.0,0.0,309.0,0.078,999.0,999.0,99.0
1986,5,27,9,0,22.2,20.6,90,100800,50.0,2.1,10.0,9.0,231.0,146.0,141.0,26100.0,15700.0,16400.0,3290.0,0.0,309.0,0.078,999.0,999.0,99.0
1986,5,27,10,0,24.4,21.1,82,100800,80.0,2.1,9.0,7.0,589.0,403.0,274.0,63000.0,42000.0,30300.0,9290.0,0.0,320.0,0.078,999.0,999.0,99.0
1986,5,27,11,0,26.1,22.2,79,100900,140.0,2.1,10.0,10.0,388.0,15.0,375.0,45800.0,1400.0,44500.0,16550.0,0.0,340.0,0.078,999.0,999.0,99.0
1986,5,27,12,0,24.4,21.1,82,100800,130.0,3.1,10.0,10.0,231.0,11.0,220.0,28700.0,800.0,27800.0,11110.0,0.0,320.0,0.078,999.0,999.0,99.0
1986,5,27,13,0,25.0,22.2,85,100800,260.0,3.1,10.0,10.0,228.0,2.0,227.0,28500.0,200.0,28300.0,11440.0,0.0,340.0,0.078,999.0,999.0,99.0
1986,5,27,14,0,24.4,21.7,85,100800,110.0,5.2,10.0,10.0,372.0,4.0,368.0,44300.0,400.0,43900.0,16600.0,0.0,329.0,0.078,999.0,999.0,99.0
1986,5,27,15,0,24.4,22.2,88,100700,290.0,2.6,10.0,10.0,339.0,9.0,331.0,40000.0,800.0,39300.0,14960.0,0.0,340.0,0.078,999.0,999.0,99.0
1986,5,27,16,0,24.4,21.7,85,100700,310.0,4.1,9.0,9.0,318.0,89.0,253.0,35400.0,9500.0,28500.0,7900.0,0.0,329.0,0.078,999.0,999.0,99.0
1986,5,27,17,0,25.0,21.1,79,100700,350.0,2.6,8.0,8.0,306.0,191.0,201.0,33800.0,19900.0,22800.0,5190.0,0.0,320.0,0.078,999.0,999.0,99.0
1986,5,27,18,0,25.0,20.6,76,100700,360.0,2.6,4.0,4.0,188.0,263.0,96.0,20200.0,24500.0,11600.0,1800.0,0.0,309.0,0.078,999.0,999.0,99.0
1986,5,27,19,0,23.9,21.1,85,100800,330.0,2.6,3.0,3.0,74.0,223.0,42.0,7800.0,14200.0,5800.0,750.0,0.0,320.0,0.078,999.0,999.0,99.0
1986,5,27,20,0,22.8,20.0,84,100800,20.0,2.6,7.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.078,999.0,999.0,99.0
1986,5,27,21,0,22.2,20.0,87,100900,310.0,2.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.078,999.0,999.0,99.0
1986,5,27,22,0,22.2,20.0,87,100900,320.0,2.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.078,999.0,999.0,99.0
1986,5,27,23,0,22.2,20.0,87,100900,10.0,2.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.078,999.0,999.0,99.0
1986,5,27,24,0,21.7,20.0,90,100900,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.078,999.0,999.0,99.0
1986,5,28,1,0,21.1,19.4,90,101000,300.0,2.6,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.078,999.0,999.0,99.0
1986,5,28,2,0,20.6,18.9,90,100900,310.0,2.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.078,999.0,999.0,99.0
1986,5,28,3,0,20.6,18.9,90,100900,310.0,2.6,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.078,999.0,999.0,99.0
1986,5,28,4,0,20.6,18.9,90,101000,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.078,999.0,999.0,99.0
1986,5,28,5,0,19.4,18.3,93,101000,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.078,999.0,999.0,99.0
1986,5,28,6,0,20.0,18.3,90,101000,340.0,3.6,7.0,6.0,11.0,10.0,10.0,1200.0,500.0,1100.0,260.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,7,0,21.1,18.3,84,101100,350.0,3.1,1.0,1.0,145.0,448.0,45.0,15200.0,36200.0,7100.0,850.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,8,0,22.8,18.3,76,101100,350.0,3.1,2.0,1.0,349.0,641.0,74.0,37300.0,62400.0,10500.0,1550.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,9,0,25.0,17.8,64,101100,360.0,4.1,3.0,2.0,546.0,625.0,158.0,57200.0,62800.0,18300.0,3810.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,10,0,26.1,17.2,58,101100,40.0,3.1,2.0,1.0,722.0,801.0,96.0,74800.0,80200.0,12300.0,2890.0,0.0,259.0,0.093,999.0,999.0,99.0
1986,5,28,11,0,27.2,17.8,56,101100,350.0,3.6,3.0,2.0,848.0,767.0,158.0,90300.0,77600.0,20400.0,7900.0,0.0,259.0,0.093,999.0,999.0,99.0
1986,5,28,12,0,27.8,18.3,57,101100,330.0,2.1,7.0,6.0,684.0,419.0,278.0,75800.0,44000.0,33100.0,24740.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,13,0,28.3,17.8,53,101100,20.0,2.1,8.0,7.0,951.0,662.0,296.0,100600.0,67100.0,34300.0,32250.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,14,0,28.3,18.3,55,101000,20.0,3.1,7.0,6.0,699.0,437.0,284.0,77000.0,45900.0,33400.0,20910.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,15,0,28.9,18.3,53,101000,330.0,2.1,8.0,7.0,574.0,342.0,280.0,62300.0,35800.0,31500.0,12450.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,16,0,28.9,17.8,51,100900,360.0,3.1,8.0,6.0,670.0,691.0,171.0,71300.0,70300.0,20300.0,5030.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,17,0,28.3,18.3,55,100900,10.0,2.6,9.0,8.0,314.0,129.0,243.0,34300.0,13400.0,26900.0,6290.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,18,0,28.3,18.9,57,100900,360.0,2.6,9.0,6.0,143.0,106.0,106.0,15900.0,10200.0,12300.0,2420.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,19,0,27.2,18.3,58,101000,350.0,2.1,9.0,6.0,68.0,81.0,56.0,7400.0,5400.0,6600.0,1180.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,28,20,0,24.4,18.9,71,101000,360.0,2.6,6.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,21,0,23.3,18.3,74,101000,20.0,2.6,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,22,0,22.8,18.9,79,101100,100.0,1.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,23,0,21.7,18.9,84,101200,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.093,999.0,999.0,99.0
1986,5,28,24,0,21.1,18.3,84,101100,360.0,2.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,29,1,0,21.1,18.3,84,101100,10.0,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,29,2,0,20.6,17.8,84,101100,360.0,2.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.093,999.0,999.0,99.0
1986,5,29,3,0,20.0,17.2,84,101100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.093,999.0,999.0,99.0
1986,5,29,4,0,20.0,16.7,81,101100,60.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.093,999.0,999.0,99.0
1986,5,29,5,0,19.4,16.7,84,101100,360.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.093,999.0,999.0,99.0
1986,5,29,6,0,18.9,16.7,87,101200,0.0,0.0,1.0,0.0,21.0,22.0,19.0,2300.0,900.0,2200.0,390.0,0.0,250.0,0.182,999.0,999.0,99.0
1986,5,29,7,0,21.7,17.8,79,101200,50.0,1.5,0.0,0.0,136.0,323.0,63.0,14400.0,25600.0,8600.0,1130.0,0.0,270.0,0.182,999.0,999.0,99.0
1986,5,29,8,0,23.9,18.9,74,101300,100.0,3.1,0.0,0.0,346.0,565.0,103.0,36100.0,54300.0,12700.0,2060.0,0.0,290.0,0.182,999.0,999.0,99.0
1986,5,29,9,0,27.2,18.9,60,101300,50.0,3.6,0.0,0.0,569.0,695.0,137.0,60200.0,70300.0,16600.0,3370.0,0.0,279.0,0.182,999.0,999.0,99.0
1986,5,29,10,0,28.3,18.9,57,101300,70.0,3.6,0.0,0.0,754.0,760.0,161.0,78500.0,76100.0,19000.0,4900.0,0.0,290.0,0.182,999.0,999.0,99.0
1986,5,29,11,0,29.4,20.0,57,101300,110.0,3.1,3.0,2.0,750.0,598.0,211.0,80400.0,61300.0,25200.0,11200.0,0.0,300.0,0.182,999.0,999.0,99.0
1986,5,29,12,0,30.6,20.6,55,101200,360.0,3.1,7.0,6.0,842.0,524.0,333.0,91600.0,54900.0,38200.0,29860.0,0.0,309.0,0.182,999.0,999.0,99.0
1986,5,29,13,0,30.6,19.4,52,101200,10.0,3.1,8.0,8.0,631.0,302.0,332.0,71000.0,33000.0,38400.0,31480.0,0.0,300.0,0.182,999.0,999.0,99.0
1986,5,29,14,0,31.1,20.0,52,101100,50.0,3.1,8.0,6.0,839.0,554.0,313.0,91600.0,58100.0,36400.0,23210.0,0.0,300.0,0.182,999.0,999.0,99.0
1986,5,29,15,0,31.1,18.9,48,101100,70.0,2.6,9.0,7.0,685.0,442.0,305.0,73800.0,46200.0,34000.0,13670.0,0.0,279.0,0.182,999.0,999.0,99.0
1986,5,29,16,0,31.7,19.4,48,101100,50.0,2.6,5.0,4.0,686.0,662.0,207.0,71900.0,66700.0,23500.0,5960.0,0.0,290.0,0.182,999.0,999.0,99.0
1986,5,29,17,0,31.1,20.0,52,101000,20.0,3.1,5.0,5.0,460.0,475.0,198.0,48500.0,48200.0,21900.0,4430.0,0.0,300.0,0.182,999.0,999.0,99.0
1986,5,29,18,0,30.6,19.4,52,101000,30.0,3.1,4.0,4.0,160.0,112.0,121.0,17700.0,10800.0,13900.0,2770.0,0.0,300.0,0.182,999.0,999.0,99.0
1986,5,29,19,0,29.4,20.6,59,101000,110.0,4.1,9.0,8.0,53.0,16.0,51.0,5800.0,1200.0,5700.0,1250.0,0.0,309.0,0.182,999.0,999.0,99.0
1986,5,29,20,0,28.3,21.7,67,101100,140.0,2.6,8.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,329.0,0.182,999.0,999.0,99.0
